"FISCAL_YYYY","FISCAL_MONTH","BUSINESS_UNIT","BILL_TO_CUSTOMER_NUMBER","MANUFACTURER","PART_NUMBER","WAREHOUSE","ITEM","APFC_LEVEL_1","NSB","COST","GPD","INV_QTY","NETBOOKING","LOST_FLAG"
2019,3,"LARGE-MEGA-HONGKONG",2145847,"NXP","MPC860PCVR66D4","A01","MPC860PCVR66D4^NXP","Semiconductor",69791.568,65072.106,4719.46200000001,1012,11631.928,1
2019,3,"LARGE-MEGA-HONGKONG",2145847,"NXP","P82B96DP,118","A01","P82B96DP,118^NXP","Semiconductor",3000,2989.825,10.1750000000002,2500,0,1
2019,3,"LARGE-MEGA-HONGKONG",2145847,"NXP","P82B96TD,118","A01","P82B96TD,118^NXP","Semiconductor",2775,2579.1,195.900000000001,2500,0,1
2019,3,"LARGE-MEGA-HONGKONG",2089626,"NXP","PCA9546APW,118","A01","PCA9546APW,118^NXP","Semiconductor",5240,5118.2,121.8,10000,0,1
2019,3,"LARGE-MEGA-HONGKONG",2089626,"NXP","PCA9617ADPJ","A01","PCA9617ADPJ^NXP","Semiconductor",0,0,0,0,3360,0
2019,3,"LARGE-MEGA-HONGKONG",2145847,"NXP","PCF8584T/2,518","A01","PCF8584T/2,518^NXP","Semiconductor",0,0,0,0,336,0
2019,3,"LARGE-MEGA-HONGKONG",2089626,"NXP","SA56004CD,118","A01","SA56004CD,118^NXP","Semiconductor",0,0,0,0,790,0
2019,3,"LARGE-MEGA-HONGKONG",2089626,"TI","SN74HC240DWR","A01","SN74HC240DWR^TI","Semiconductor",0,0,0,0,226.6,0
2019,3,"LARGE-MEGA-HONGKONG",2089626,"TI","SN74HC244PWR","A01","SN74HC244PWR^TI","Semiconductor",0,0,0,0,206,0
2019,3,"LARGE-MEGA-HONGKONG",2090124,"NXP","MC13202FCR2","A01","MC13202FCR2^NXP","Semiconductor",5180,5161.25,18.7500000000009,5000,5180,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","AD5328ARUZ-REEL7","A01","AD5328ARUZ-REEL7^ADI","Semiconductor",8010,7794.58,215.42,1000,0,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","AD586BRZ-REEL7","A01","AD586BRZ-REEL7^ADI","Semiconductor",7450,7247.24,202.76,1000,0,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","AD712AQ","A01","AD712AQ^ADI","Semiconductor",282.48,267.5904,14.8896,96,0,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","ADR03WARZ-R7","A01","ADR03WARZ-R7^ADI","Semiconductor",0,0,0,0,2424,0
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","ADT7470ARQZ-REEL7","A01","ADT7470ARQZ-REEL7^ADI","Semiconductor",0,0,0,0,9560,0
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","ADUM1400ARWZ-RL","A01","ADUM1400ARWZ-RL^ADI-CSP1","Semiconductor",1750,1297.41,452.59,1000,0,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","ADW71205WSTZ","A01","ADW71205WSTZ^ADI","Semiconductor",6960.46,6614.49204,345.967960000001,494,0,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","LT1952IGN-1#TRPBF","A01","LT1952IGN-1#TRPBF^ADI","Semiconductor",0,0,0,0,35800,0
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","LT3010EMS8E#TRPBF","A01","LT3010EMS8E#TRPBF^ADI","Semiconductor",0,0,0,0,7030,0
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","LT8601EUJ#TRPBF","A01","LT8601EUJ#TRPBF^ADI","Semiconductor",0,0,0,0,8460,0
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","LTC3736EGN-2#TRPBF","A01","LTC3736EGN-2#TRPBF^ADI-CSP1","Semiconductor",9250,7348.6,1901.4,2500,0,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","LTC4252CIMS-2#TRPBF","A01","LTC4252CIMS-2#TRPBF^ADI","Semiconductor",0,0,0,0,7400,0
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","LTC4354IDDB#TRMPBF","A01","LTC4354IDDB#TRMPBF^ADI-CSP1","Semiconductor",3720,3648.96,71.0400000000004,1500,0,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"ADI","LTC6813HLWE-1#3ZZPBF","A01","LTC6813HLWE-1#3ZZPBF^ADI-CSP1","Default APFC",2000,1801.776,198.224,160,0,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"NXP","LS1020ASN7HNB","A01","LS1020ASN7HNB^NXP","Semiconductor",0,0,0,0,15952.272,0
2019,3,"LARGE-MEGA-HONGKONG",2090728,"NXP","MC68302CEH20C","A01","MC68302CEH20C^NXP","Semiconductor",32507.28,30982.35816,1524.92184000001,936,0,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"NXP","MPC5554MZP132","A01","MPC5554MZP132^NXP","Semiconductor",6952,6526.94,425.06,200,0,1
2019,3,"LARGE-MEGA-HONGKONG",2090728,"NXP","TJA1051T,118","A01","TJA1051T,118^NXP","Semiconductor",0,0,0,0,875,0
2019,3,"LARGE-MEGA-HONGKONG",2210209,"ADI","LT3477EUF#TRPBF","A01","LT3477EUF#TRPBF^ADI-CSP1","Semiconductor",7025,6208.3,816.7,2500,0,1
2019,3,"LARGE-MEGA-HONGKONG",2210209,"ADI","OP27GSZ-REEL7","A01","OP27GSZ-REEL7^ADI","Semiconductor",686.4,668.98,17.42,2000,0,1
2019,3,"LARGE-MEGA-HONGKONG",2209853,"NXP","SJA1000T/N1,118","A01","SJA1000T/N1,118^NXP","Semiconductor",0,0,0,0,1781.9,0
2019,3,"BRANCH-HONGKONG1",2399565,"ADI","ADF4158WCCPZ","A01","ADF4158WCCPZ^ADI-CSP1","Semiconductor",0,0,0,0,475.160641672997,0
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","AD524ARZ-16","A01","AD524ARZ-16^ADI","Semiconductor",15716.8,14966.3228,750.477199999998,2068,-3214.8,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","AD734ANZ","A01","AD734ANZ^ADI","Semiconductor",673.5,641.102,32.398,50,0,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","AD7476ARTZ-500RL7","A01","AD7476ARTZ-500RL7^ADI","Semiconductor",0,0,0,0,11900,0
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","AD7709ARUZ","A01","AD7709ARUZ^ADI","Semiconductor",482.36,460.01272,22.34728,124,0,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","AD7795BRUZ","A01","AD7795BRUZ^ADI","Semiconductor",10323,7663.7394,2659.2606,2790,-0.000000000000455,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","AD7862ARSZ-10","A01","AD7862ARSZ-10^ADI","Semiconductor",1046.22,742.21836,304.00164,94,-0.000000000000114,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","AD823ANZ","A01","AD823ANZ^ADI","Semiconductor",495,461.1875,33.8125,250,0,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","AD826ARZ","A01","AD826ARZ^ADI","Semiconductor",8232,7827.4168,404.583200000001,3920,-0.000000000000682,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","AD8403ARZ100-REEL","A01","AD8403ARZ100-REEL^ADI","Semiconductor",8280,7887.84,392.16,3000,0,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","ADG333ABRZ-REEL","A01","ADG333ABRZ-REEL^ADI","Semiconductor",22000,19157,2843,10000,0,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","ADG411BRZ","A01","ADG411BRZ^ADI","Semiconductor",8173.44,7991.72544,181.714560000001,4128,-2148.48,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","ADG509FBRNZ","A01","ADG509FBRNZ^ADI","Semiconductor",720,686.004,33.9960000000001,240,144,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","ADR03AKSZ-REEL7","A01","ADR03AKSZ-REEL7^ADI","Semiconductor",5460,5230.2,229.8,6000,5460,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","ADSP-2186MBSTZ-266","A01","ADSP-2186MBSTZ-266^ADI","Semiconductor",671.5,639.79414,31.7058600000001,79,0,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","ADSP-2191MKSTZ-160","A01","ADSP-2191MKSTZ-160^ADI","Semiconductor",1170,1079.484,90.5159999999999,60,0,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","ADUM1402CRWZ","A01","ADUM1402CRWZ^ADI-CSP1","Semiconductor",230.3,219.14032,11.15968,94,0,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","ADUM3400CRWZ-RL","A01","ADUM3400CRWZ-RL^ADI-CSP1","Semiconductor",17600,16785.2,814.799999999999,8000,-8800,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","ADUM5402CRWZ","A01","ADUM5402CRWZ^ADI","Semiconductor",8068.96,7653.70842,415.25158,1363,-8347.2,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","ADUM5402CRWZ","A01","ADUM5402CRWZ^ADI-CSP1","Semiconductor",7790.72,7409.8038,380.916200000001,1316,0,1
2019,3,"BRANCH-HONGKONG1",2092223,"ADI","OP467GSZ","A01","OP467GSZ^ADI","Semiconductor",1020.84,890.37693,130.46307,141,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD5161BRMZ10-RL7","A01","AD5161BRMZ10-RL7^ADI","Semiconductor",0,0,0,0,577.5,0
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD5420ACPZ-REEL7","A01","AD5420ACPZ-REEL7^ADI","Semiconductor",5417.25,5245.38,171.870000000001,1500,2708.625,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD5621AKSZ-500RL7","A01","AD5621AKSZ-500RL7^ADI","Semiconductor",362.25,349.69,12.56,500,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD5676RARUZ-REEL7","A01","AD5676RARUZ-REEL7^ADI","Semiconductor",0,0,0,0,2546,0
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD5700-1ACPZ-RL7","A01","AD5700-1ACPZ-RL7^ADI","Semiconductor",11116.8,10764.45,352.35,4500,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD7683BRMZRL7","A01","AD7683BRMZRL7^ADI","Semiconductor",6240,5939.7,300.3,1000,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD7895ARZ-10REEL","A01","AD7895ARZ-10REEL^ADI","Semiconductor",0,0,0,0,33184,0
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD8512ARZ-REEL","A01","AD8512ARZ-REEL^ADI","Semiconductor",0,0,0,0,2146,0
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD8541ARTZ-REEL7","A01","AD8541ARTZ-REEL7^ADI","Semiconductor",16972.8,16438.32,534.480000000003,102000,28942.8,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD8602DRMZ-REEL","A01","AD8602DRMZ-REEL^ADI","Semiconductor",1005,973.05,31.9500000000002,3000,1005,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD8616ARMZ-REEL","A01","AD8616ARMZ-REEL^ADI","Semiconductor",0,0,0,0,4350,0
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","AD8629ARMZ-REEL","A01","AD8629ARMZ-REEL^ADI","Semiconductor",3014.7,2919.18,95.5200000000004,3000,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADA4891-4ARUZ-R7","A01","ADA4891-4ARUZ-R7^ADI","Semiconductor",0,0,0,0,1010,0
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADG749BKSZ-REEL7","A01","ADG749BKSZ-REEL7^ADI","Semiconductor",2046,1946.1,99.9000000000001,3000,2046,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADM1485ARZ-REEL7","A01","ADM1485ARZ-REEL7^ADI","Semiconductor",2009.6,1946.08,63.5200000000007,8000,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADM483EARZ-REEL","A01","ADM483EARZ-REEL^ADI","Semiconductor",17220,15609.3,1610.7,70000,6765,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADM707ARZ-REEL","A01","ADM707ARZ-REEL^ADI-CSP1","Semiconductor",787.5,760.2,27.3000000000001,2500,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADP2301AUJZ-R7","A01","ADP2301AUJZ-R7^ADI-CSP1","Semiconductor",1890,1824.48,65.52,9000,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADR361BUJZ-REEL7","A01","ADR361BUJZ-REEL7^ADI","Semiconductor",0,0,0,0,3570,0
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADR420ARZ-REEL7","A01","ADR420ARZ-REEL7^ADI","Semiconductor",4773.3,4622.01,151.29,3000,11137.7,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADR5043ARTZ-REEL7","A01","ADR5043ARTZ-REEL7^ADI","Semiconductor",11304,10947,357.000000000002,60000,5646.6,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADR5043ARTZ-REEL7","A01","ADR5043ARTZ-REEL7^ADI","Semiconductor",5652,5473.5,178.5,30000,25434,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADSP-BF536BBCZ-4A","A01","ADSP-BF536BBCZ-4A^ADI","Semiconductor",54217.8051,52498.55397,1719.25113,6833,20995.2162,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADUM1100ARZ-RL7","A01","ADUM1100ARZ-RL7^ADI-CSP1","Semiconductor",12332,11555.04,776.959999999999,12000,7995.5,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","ADUM1200CRZ-RL7","A01","ADUM1200CRZ-RL7^ADI-CSP1","Semiconductor",2600,2473.18,126.82,2000,1300,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","OP2177ARZ-REEL7","A01","OP2177ARZ-REEL7^ADI","Semiconductor",1380,1257.88,122.12,1000,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","OP249GSZ-REEL7","A01","OP249GSZ-REEL7^ADI","Semiconductor",15288.4,14798.6,489.799999999997,10000,-0.000000000000455,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","OP27GSZ-REEL7","A01","OP27GSZ-REEL7^ADI","Semiconductor",1312.8,1271.04,41.7600000000002,3000,875.2,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","OP295GSZ-REEL7","A01","OP295GSZ-REEL7^ADI","Semiconductor",4344,4206.45,137.55,5000,8688,1
2019,3,"BRANCH-HONGKONG1",2088641,"ADI","REF43GSZ-REEL7","A01","REF43GSZ-REEL7^ADI","Semiconductor",5024.7,4865.28,159.420000000002,3000,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","DSP56303AG100","A01","DSP56303AG100^NXP","Semiconductor",46980.45,45485.88,1494.57000000001,3300,98231.85,1
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","LPC2210FBD144/01,5","A01","LPC2210FBD144/01,5^NXP","Semiconductor",160480.362,155375.3418,5105.02020000003,73740,270035.304,1
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","MC908MR16CFUE","A01","MC908MR16CFUE^NXP","Semiconductor",5803.56,5618.844,184.715999999999,2520,12574.38,1
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","MCF52259CVN80","A01","MCF52259CVN80^NXP","Semiconductor",0,0,0,0,3990.88,0
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","MPC8377VRANGA","A01","MPC8377VRANGA^NXP","Semiconductor",39902.5575,38633.2011,1269.35639999999,1755,153671.7825,1
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","MPC852TCVR50A","A01","MPC852TCVR50A^NXP","Semiconductor",55396.8,52165.884,3230.91600000001,7200,69410.4,1
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","P2010NXN2HFC","A01","P2010NXN2HFC^NXP","Semiconductor",0,0,0,0,4.40639999999985,0
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","PCA82C251T/YM,118","A01","PCA82C251T/YM,118^NXP","Semiconductor",0,0,0,0,861,0
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","SC667422MLQ66","A01","SC667422MLQ66^NXP-CSP1","Semiconductor",0,0,0,0,-2004,0
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","SCK10FN1M0VMD15","A01","SCK10FN1M0VMD15^NXP-CSP1","Semiconductor",108572.8,94198.744,14374.056,29600,0.00000000000216,1
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","SPC5744PFK1AMLQ9","A01","SPC5744PFK1AMLQ9^NXP","Semiconductor",0,0,0,0,5112,0
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","TJA1044GTJ","A01","TJA1044GTJ^NXP","Semiconductor",0,0,0,0,957.5,0
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","TJA1051T/3/CM,118","A01","TJA1051T/3/CM,118^NXP","Semiconductor",1516,1487.8,28.2000000000003,5000,3790,1
2019,3,"BRANCH-HONGKONG1",2088641,"NXP","TJA1055T/CM,118","A01","TJA1055T/CM,118^NXP","Semiconductor",0,0,0,0,-117.5,0
2019,3,"BRANCH-HONGKONG1",2088641,"TI","LM393DR","A01","LM393DR^TI","Semiconductor",130,123.675,6.325,2500,0,1
2019,3,"BRANCH-HONGKONG1",2088641,"TI","OPA4131NA","A01","OPA4131NA^TI","Semiconductor",2473.05,2385.42,87.6300000000006,750,-7.95000000000005,1
2019,3,"BRANCH-HONGKONG1",2088641,"TI","SN74AHC126PWR","A01","SN74AHC126PWR^TI","Semiconductor",2349.4,1957.04,392.36,34000,1435,1
2019,3,"BRANCH-HONGKONG1",2088641,"TI","SN74HC02DR","A01","SN74HC02DR^TI","Semiconductor",131.25,123.675,7.575,2500,131.25,1
2019,3,"BRANCH-HONGKONG1",2088641,"TI","SN74HC573APWR","A01","SN74HC573APWR^TI","Semiconductor",0,0,0,0,171,0
2019,3,"BRANCH-HONGKONG1",2088641,"TI","SN74HCT244DWR","A01","SN74HCT244DWR^TI","Semiconductor",234,222.14,11.86,2000,1170,1
2019,3,"BRANCH-HONGKONG1",2088746,"NXP","NCX2200GM,115","A01","NCX2200GM,115^NXP","Semiconductor",417,332.95,84.05,5000,417,1
2019,3,"BRANCH-HONGKONG1",2088746,"NXP","NT2H0301F0DTL,125","A01","NT2H0301F0DTL,125^NXP","Semiconductor",19040,18729.76,310.240000000002,112000,14960,1
2019,3,"BRANCH-HONGKONG1",2088746,"NXP","NT2H1311F0DTLH","A01","NT2H1311F0DTLH^NXP","Semiconductor",0,0,0,0,620,0
2019,3,"BRANCH-HONGKONG1",2088746,"NXP","NXH2281UK/A1Z","A01","NXH2281UK/A1Z^NXP-CSP1","Semiconductor",1235000,1214123.56,20876.4400000002,494000,1235000,1
2019,3,"BRANCH-HONGKONG1",2088746,"NXP","SA58672UK,027","A01","SA58672UK,027^NXP","Semiconductor",2472,2432.4,39.5999999999999,12000,0.000000000000455,1
2019,3,"BRANCH-HONGKONG1",2088746,"TI","TPS2120YFPR","A01","TPS2120YFPR^TI-CSP1","Default APFC",3144,2120.4,1023.6,6000,0,1
2019,3,"BRANCH-HONGKONG1",2089296,"ADI","ADXL355BEZ","A01","ADXL355BEZ^ADI","Semiconductor",14125,13460.61,664.390000000001,500,14125,1
2019,3,"BRANCH-HONGKONG1",2089296,"ADI","LTC2052CS#PBF","A01","LTC2052CS#PBF^ADI-CSP1","Semiconductor",2609.75,2246.6444,363.1056,715,0,1
2019,3,"BRANCH-HONGKONG1",2089296,"NXP","MC9S08AC60CPUE","A01","MC9S08AC60CPUE^NXP","Semiconductor",12768,12502.56,265.439999999999,4800,0,1
2019,3,"BRANCH-HONGKONG1",2089296,"NXP","MC9S08SH16MTJ","A01","MC9S08SH16MTJ^NXP","Semiconductor",2322.75,2172.56925,150.18075,1425,0,1
2019,3,"BRANCH-HONGKONG1",2089296,"NXP","MC9S08SH8CTGR","A01","MC9S08SH8CTGR^NXP","Semiconductor",0,0,0,0,4395.5,0
2019,3,"BRANCH-HONGKONG1",2089296,"TI","LM393DR","A01","LM393DR^TI","Semiconductor",3125,3091.875,33.125,62500,0,1
2019,3,"BRANCH-HONGKONG1",2089296,"TI","NE555DR","A01","NE555DR^TI","Semiconductor",875,848.225,26.775,17500,0,1
2019,3,"BRANCH-HONGKONG1",2089539,"NXP","MMPF0100NPAEP","A01","MMPF0100NPAEP^NXP","Semiconductor",37076.7486303988,37079.3410115938,-2.5923811950488,22360,37076.7486303988,1
2019,3,"BRANCH-HONGKONG1",2089549,"ADI","AD5245BRJZ100-RL7","A01","AD5245BRJZ100-RL7^ADI","Semiconductor",0,0,0,0,2064.19388132159,0
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","AD5161BRMZ5","A01","AD5161BRMZ5^ADI","Semiconductor",533.034372053915,518.959410910388,14.0749611435269,800,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","AD71048ARZ","A01","AD71048ARZ^ADI-CSP1","Semiconductor",1529.10302304547,1462.626,66.4770230454665,300,3058.43982112599,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","AD71108ARWZ-RL","A01","AD71108ARWZ-RL^ADI-CSP1","Semiconductor",20639.3089653591,19613.16,1026.14896535909,3000,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","AD7683BRMZ","A01","AD7683BRMZ^ADI","Semiconductor",1012.17849908916,941.126893336221,71.0516057529394,150,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","ADG419BRMZ","A01","ADG419BRMZ^ADI","Semiconductor",1707.85895239037,1653.1747008115,54.6842515788678,1400,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","ADG511BRZ","A01","ADG511BRZ^ADI","Semiconductor",391.648301252245,338.623156982891,53.0251442693539,144,0.312673336455191,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","ADG709BRUZ","A01","ADG709BRUZ^ADI","Semiconductor",137.459075911795,134.281863463229,3.17721244856622,96,0.0210141908521,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","LT1424CN8-5#PBF","A01","LT1424CN8-5#PBF^ADI-CSP1","Semiconductor",1175.18917679431,1071.8814492089,103.307727585416,450,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","LT3009ESC8-3.3#TRMPBF","A01","LT3009ESC8-3.3#TRMPBF^ADI-CSP1","Semiconductor",491.88473004306,481.46,10.4247300430606,500,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","LT3464ETS8#TRMPBF","A01","LT3464ETS8#TRMPBF^ADI-CSP1","Semiconductor",730.327774876113,668.974764009732,61.3530108663805,500,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","LT3494EDDB#TRMPBF","A01","LT3494EDDB#TRMPBF^ADI-CSP2","Semiconductor",715.295736251417,572.684365405929,142.611370845489,500,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","LTC2955CTS8-1#TRMPBF","A01","LTC2955CTS8-1#TRMPBF^ADI-CSP1","Semiconductor",3045.25359595368,2326.21447044884,719.039125504835,1500,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","LTC2955ITS8-1#TRMPBF","A01","LTC2955ITS8-1#TRMPBF^ADI-CSP3","Semiconductor",2314.82661095115,1844.74991719112,470.076693760033,1000,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","LTC3535EDD#PBF","A01","LTC3535EDD#PBF^ADI-CSP1","Semiconductor",1664.90425653897,1520.80602234651,144.098234192455,605,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"ADI","SMP04ESZ","A01","SMP04ESZ^ADI","Semiconductor",6362.37404298144,6276.21447406973,86.1595689117057,1200,0,1
2019,3,"BRANCH-HONGKONG1",2089573,"NXP","BF510,215","A01","BF510,215^NXP","Semiconductor",0,0,0,0,592.424609190863,0
2019,3,"BRANCH-HONGKONG1",2089573,"NXP","MMA8452QR1","A01","MMA8452QR1^NXP","Semiconductor",0,0,0,0,-2908.83147327116,0
2019,3,"BRANCH-HONGKONG1",2089573,"NXP","SA612AD/01,118","A01","SA612AD/01,118^NXP","Semiconductor",0,0,0,0,11084.2145820083,0
2019,3,"BRANCH-HONGKONG1",2089573,"TI","LM324DR","A01","LM324DR^TI","Semiconductor",128.982534809361,125.409240882049,3.57329392731118,2500,0,1
2019,3,"BRANCH-HONGKONG1",2089723,"ADI","LTC6906CS6#TRMPBF","A01","LTC6906CS6#TRMPBF^ADI-CSP1","Semiconductor",6300,5473.45,826.549999999999,5000,0,1
2019,3,"BRANCH-HONGKONG1",2089723,"NXP","BGU8009,115","A01","BGU8009,115^NXP","Semiconductor",0,0,0,0,992,0
2019,3,"BRANCH-HONGKONG1",2089723,"NXP","NX3DV42GU,115","A01","NX3DV42GU,115^NXP","Semiconductor",0,0,0,0,2432,0
2019,3,"BRANCH-HONGKONG1",2089729,"ADI","AD8237ARMZ-R7","A01","AD8237ARMZ-R7^ADI","Semiconductor",0,0,0,0,5100,0
2019,3,"BRANCH-HONGKONG1",2089729,"ADI","ADG451BRUZ-REEL7","A01","ADG451BRUZ-REEL7^ADI","Semiconductor",10809,10582.02,226.980000000001,9000,2402,1
2019,3,"BRANCH-HONGKONG1",2089729,"ADI","ADM8617RCYAKSZ-RL7","A01","ADM8617RCYAKSZ-RL7^ADI-CSP1","Semiconductor",5280,5108.64,171.360000000001,24000,2640,1
2019,3,"BRANCH-HONGKONG1",2089729,"ADI","ADSP-BF706BCPZ-4","A01","ADSP-BF706BCPZ-4^ADI","Semiconductor",5846.4,5687.51232,158.887680000001,672,2923.2,1
2019,3,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08AC60CFGE","A01","MC9S08AC60CFGE^NXP","Semiconductor",69607.2,68430.52,1176.68000000001,92000,58106.88,1
2019,3,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08AC96CFGE","A01","MC9S08AC96CFGE^NXP","Semiconductor",3996.4,3928.32,68.0800000000008,4000,0,1
2019,3,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08AW32CPUE","A01","MC9S08AW32CPUE^NXP","Semiconductor",13224,13000.56,223.439999999999,15200,0,1
2019,3,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08GT60ACFDE","A01","MC9S08GT60ACFDE^NXP","Semiconductor",7254,6956.664,297.336,7800,9672,1
2019,3,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08PA32VLD","A01","MC9S08PA32VLD^NXP","Semiconductor",11659.648,11462.1936,197.454400000001,22880,1630.72,1
2019,3,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08PT32VLC","A01","MC9S08PT32VLC^NXP","Semiconductor",2420.5,2379.7,40.8000000000002,5000,1210.25,1
2019,3,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08PT60VLD","A01","MC9S08PT60VLD^NXP","Semiconductor",5164,5076.4,87.6000000000013,8000,2478.72,1
2019,3,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08SH16CTJ","A01","MC9S08SH16CTJ^NXP","Semiconductor",18603,17534.3805,1068.6195,17550,0,1
2019,3,"BRANCH-HONGKONG1",2089729,"NXP","MC9S12P64CQK","A01","MC9S12P64CQK^NXP","Semiconductor",30660,24901.695,5758.305,10500,0,1
